item_id,title,category_id,brand,price,item_code,image_url,description
p1514,Sony LED TV 2020 (53),tv,Sony,226540,101514,https://via.placeholder.com/300x200.png?text=Sony+tv,"2020 Sony tv - Sony LED TV 2020 (53). Approx. price ₹226540. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1515,boAt Bar Speaker 26,speaker,boAt,35190,101515,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2025 boAt speaker - boAt Bar Speaker 26. Approx. price ₹35190. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1516,Panasonic Mark II 2024 42,camera,Panasonic,290190,101516,https://via.placeholder.com/300x200.png?text=Panasonic+camera,"2024 Panasonic camera - Panasonic Mark II 2024 42. Approx. price ₹290190. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1517,Microsoft Gaming Slim 2021,console,Microsoft,29940,101517,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2021 Microsoft console - Microsoft Gaming Slim 2021. Approx. price ₹29940. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1518,Sony DSLR 2023 47,camera,Sony,214760,101518,https://via.placeholder.com/300x200.png?text=Sony+camera,"2023 Sony camera - Sony DSLR 2023 47. Approx. price ₹214760. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1519,Sony Pro 2021 6,camera,Sony,199720,101519,https://via.placeholder.com/300x200.png?text=Sony+camera,"2021 Sony camera - Sony Pro 2021 6. Approx. price ₹199720. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1520,Sony Gaming Digital 2020,console,Sony,51660,101520,https://via.placeholder.com/300x200.png?text=Sony+console,"2020 Sony console - Sony Gaming Digital 2020. Approx. price ₹51660. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1521,Apple Tab 2025 (28),tablets,Apple,82270,101521,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2025 Apple tablets - Apple Tab 2025 (28). Approx. price ₹82270. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p1522,Sony ANC Headphones 33,headphones,Sony,4550,101522,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2025 Sony headphones - Sony ANC Headphones 33. Approx. price ₹4550. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1523,Sony Gaming Digital 2023,console,Sony,65130,101523,https://via.placeholder.com/300x200.png?text=Sony+console,"2023 Sony console - Sony Gaming Digital 2023. Approx. price ₹65130. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1524,Apple Pro 2021 (52),smartwatch,Apple,28330,101524,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2021 Apple smartwatch - Apple Pro 2021 (52). Approx. price ₹28330. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1525,OnePlus QLED 2025 (37),tv,OnePlus,219440,101525,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2025 OnePlus tv - OnePlus QLED 2025 (37). Approx. price ₹219440. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1526,Nikon DSLR 2020 21,camera,Nikon,291530,101526,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2020 Nikon camera - Nikon DSLR 2020 21. Approx. price ₹291530. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1527,Skullcandy Pro Headphones 10,headphones,Skullcandy,20840,101527,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2020 Skullcandy headphones - Skullcandy Pro Headphones 10. Approx. price ₹20840. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1528,Xiaomi Pro 2020 (28),phones,Xiaomi,47050,101528,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2020 Xiaomi phones - Xiaomi Pro 2020 (28). Approx. price ₹47050. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1529,Noise Active 2022 (44),smartwatch,Noise,48310,101529,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2022 Noise smartwatch - Noise Active 2022 (44). Approx. price ₹48310. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1530,Fujifilm Mark II 2022 38,camera,Fujifilm,248430,101530,https://via.placeholder.com/300x200.png?text=Fujifilm+camera,"2022 Fujifilm camera - Fujifilm Mark II 2022 38. Approx. price ₹248430. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1531,Fastrack Active 2023 (47),smartwatch,Fastrack,69490,101531,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2023 Fastrack smartwatch - Fastrack Active 2023 (47). Approx. price ₹69490. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1532,Acer Gaming 2021 (32),laptops,Acer,46850,101532,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2021 Acer laptops - Acer Gaming 2021 (32). Approx. price ₹46850. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1533,Panasonic DSLR 2020 45,camera,Panasonic,170290,101533,https://via.placeholder.com/300x200.png?text=Panasonic+camera,"2020 Panasonic camera - Panasonic DSLR 2020 45. Approx. price ₹170290. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1534,Samsung Note 2024 (24),phones,Samsung,66500,101534,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2024 Samsung phones - Samsung Note 2024 (24). Approx. price ₹66500. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1535,boAt ANC Headphones 24,headphones,boAt,1770,101535,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2020 boAt headphones - boAt ANC Headphones 24. Approx. price ₹1770. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1536,Dell Air 2022 (20),laptops,Dell,77760,101536,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2022 Dell laptops - Dell Air 2022 (20). Approx. price ₹77760. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p1537,Noise Active 2021 (10),smartwatch,Noise,5270,101537,https://via.placeholder.com/300x200.png?text=Noise+smartwatch,"2021 Noise smartwatch - Noise Active 2021 (10). Approx. price ₹5270. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1538,Sony 4K UHD 2021 (12),tv,Sony,16100,101538,https://via.placeholder.com/300x200.png?text=Sony+tv,"2021 Sony tv - Sony 4K UHD 2021 (12). Approx. price ₹16100. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1539,Sony Mirrorless 2020 56,camera,Sony,157790,101539,https://via.placeholder.com/300x200.png?text=Sony+camera,"2020 Sony camera - Sony Mirrorless 2020 56. Approx. price ₹157790. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1540,Sony Mini Speaker 29,speaker,Sony,41040,101540,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2024 Sony speaker - Sony Mini Speaker 29. Approx. price ₹41040. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1541,Fastrack Pro 2024 (9),smartwatch,Fastrack,44770,101541,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2024 Fastrack smartwatch - Fastrack Pro 2024 (9). Approx. price ₹44770. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1542,Samsung Pro 2025 (29),smartwatch,Samsung,78210,101542,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2025 Samsung smartwatch - Samsung Pro 2025 (29). Approx. price ₹78210. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1543,Samsung 4K UHD 2024 (43),tv,Samsung,122960,101543,https://via.placeholder.com/300x200.png?text=Samsung+tv,"2024 Samsung tv - Samsung 4K UHD 2024 (43). Approx. price ₹122960. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1544,Sony Pro Headphones 3,headphones,Sony,21580,101544,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2024 Sony headphones - Sony Pro Headphones 3. Approx. price ₹21580. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1545,Sony Gaming Edition 2021,console,Sony,52760,101545,https://via.placeholder.com/300x200.png?text=Sony+console,"2021 Sony console - Sony Gaming Edition 2021. Approx. price ₹52760. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p1546,Mi Smart TV 2025 (8),tv,Mi,72260,101546,https://via.placeholder.com/300x200.png?text=Mi+tv,"2025 Mi tv - Mi Smart TV 2025 (8). Approx. price ₹72260. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1547,Zebronics Sound Speaker 49,speaker,Zebronics,50020,101547,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2024 Zebronics speaker - Zebronics Sound Speaker 49. Approx. price ₹50020. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1548,Nikon Mirrorless 2023 33,camera,Nikon,66850,101548,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2023 Nikon camera - Nikon Mirrorless 2023 33. Approx. price ₹66850. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1549,Nikon DSLR 2020 18,camera,Nikon,100940,101549,https://via.placeholder.com/300x200.png?text=Nikon+camera,"2020 Nikon camera - Nikon DSLR 2020 18. Approx. price ₹100940. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p1550,Marshall Mini Speaker 52,speaker,Marshall,18670,101550,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2020 Marshall speaker - Marshall Mini Speaker 52. Approx. price ₹18670. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1551,Oppo Ultra 2020 (22),phones,Oppo,22800,101551,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2020 Oppo phones - Oppo Ultra 2020 (22). Approx. price ₹22800. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1552,OnePlus Note 2023 (17),phones,OnePlus,19480,101552,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2023 OnePlus phones - OnePlus Note 2023 (17). Approx. price ₹19480. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1553,Samsung Pro 2022 (10),phones,Samsung,31270,101553,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2022 Samsung phones - Samsung Pro 2022 (10). Approx. price ₹31270. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1554,Samsung Plus 2022 (27),phones,Samsung,23620,101554,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2022 Samsung phones - Samsung Plus 2022 (27). Approx. price ₹23620. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1555,Sony Sound Speaker 2,speaker,Sony,14670,101555,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2021 Sony speaker - Sony Sound Speaker 2. Approx. price ₹14670. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1556,OnePlus Max 2021 (27),phones,OnePlus,30310,101556,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2021 OnePlus phones - OnePlus Max 2021 (27). Approx. price ₹30310. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1557,Redmi 5G 2021 (16),phones,Redmi,58290,101557,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2021 Redmi phones - Redmi 5G 2021 (16). Approx. price ₹58290. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p1558,FireBoltt Fit 2024 (25),smartwatch,FireBoltt,24690,101558,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2024 FireBoltt smartwatch - FireBoltt Fit 2024 (25). Approx. price ₹24690. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p1559,TCL Smart TV 2024 (27),tv,TCL,149380,101559,https://via.placeholder.com/300x200.png?text=TCL+tv,"2024 TCL tv - TCL Smart TV 2024 (27). Approx. price ₹149380. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p1560,OnePlus Bass Headphones 59,headphones,OnePlus,7600,101560,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2021 OnePlus headphones - OnePlus Bass Headphones 59. Approx. price ₹7600. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p1561,JBL Boom Speaker 49,speaker,JBL,14970,101561,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2021 JBL speaker - JBL Boom Speaker 49. Approx. price ₹14970. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p1562,Skullcandy Wireless Headphones 55,headphones,Skullcandy,19740,101562,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2020 Skullcandy headphones - Skullcandy Wireless Headphones 55. Approx. price ₹19740. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
